Order_ID,Order_Date,Customer_Name,Category,Region,Sales_Channel,Quantity,Unit_Price,Discount,Sales_Amount,Cost_Amount,Payment_Method,Order_Status
ORD01157,2025-03-21,Vikram,Furniture,North,Online,3,3791.17,0.1,10236.16,8268.2,Net Banking,Cancelled
ORD01158,2025-03-17,Rohan,Accessories,South,Store,1,6596.62,0.2,5277.3,4082.72,UPI,Cancelled
ORD01159,2025-09-25,Ananya,Furniture,West,Store,6,9542.77,0.15,48668.13,36234.05,Credit Card,Completed
ORD01160,2025-06-25,Priya,Furniture,East,Store,4,7836.31,0.05,29777.98,17718.69,Debit Card,Completed
ORD01161,2025-09-26,Rohan,Electronics,East,Mobile App,4,18573.24,0.1,66863.66,50099.15,Credit Card,Cancelled
ORD01162,2025-10-11,Sneha,Furniture,East,Mobile App,2,24265.36,0.0,48530.72,33194.52,UPI,Pending
ORD01163,2025-04-27,Vikram,Electronics,South,Mobile App,8,4559.15,0.2,29178.56,18374.59,Credit Card,Pending
ORD01164,2025-09-25,Ananya,Accessories,North,Mobile App,5,1662.5,0.05,7896.88,4921.19,Credit Card,Cancelled
ORD01165,2025-11-21,Ananya,Furniture,North,Mobile App,2,5031.18,0.0,10062.36,6868.26,Net Banking,Pending
ORD01166,2025-11-03,Priya,Accessories,South,Mobile App,8,7604.03,0.0,60832.24,44073.81,Net Banking,Returned
ORD01167,2025-01-01,Rahul,Office Supplies,West,Mobile App,5,18900.82,0.2,75603.28,47722.53,Cash,Cancelled
ORD01168,2025-05-16,Ananya,Electronics,South,Store,4,8627.39,0.2,27607.65,19350.72,Credit Card,Cancelled
ORD01169,2025-09-18,Rohan,Office Supplies,North,Store,8,12470.33,0.05,94774.51,53989.99,Cash,Pending
ORD01170,2025-04-10,,Office Supplies,West,Online,2,19106.89,0.05,36303.09,23312.4,Cash,Pending
ORD01171,2025-10-20,Rahul,Furniture,South,Store,3,8195.57,0.05,23357.37,18216.86,Net Banking,Returned
ORD01172,2025-12-01,Vikram,Accessories,East,Store,7,19526.91,,123019.53,76101.98,UPI,Cancelled
ORD01173,2025-06-20,Rohan,Home Appliances,West,Store,6,20756.4,0.1,112084.56,76768.1,Credit Card,Returned
ORD01174,2025-01-29,Vikram,Electronics,South,Online,7,8937.26,0.05,59432.78,50071.86,Cash,Cancelled
ORD01175,2025-07-11,Sneha,Furniture,West,Store,1,8147.87,0.15,6925.69,4485.81,Credit Card,Completed
ORD01176,2025-05-05,Ananya,Electronics,West,Mobile App,3,8238.25,0.15,21007.54,17487.69,Debit Card,Pending
ORD01177,2025-05-24,Vikram,Home Appliances,East,Store,7,1624.02,0.0,11368.14,8433.89,Cash,Completed
ORD01178,2025-08-30,Rohan,Furniture,South,Mobile App,3,22039.12,0.0,66117.36,42801.98,Cash,Pending
ORD01179,2025-10-15,Vikram,Home Appliances,East,Mobile App,2,11040.79,0.1,19873.42,14345.03,Credit Card,Pending
ORD01180,2025-02-04,Ananya,Furniture,South,Store,6,23936.42,0.1,129256.67,106188.37,Debit Card,Pending
ORD01181,2025-08-24,Aarav,Furniture,North,Mobile App,6,8425.35,0.1,45496.89,28508.68,Debit Card,Returned
ORD01182,2025-07-22,Neha,Electronics,West,Online,8,19982.71,0.2,127889.34,72652.13,Net Banking,Cancelled
ORD01183,2025-10-03,Priya,Home Appliances,,Mobile App,8,7173.76,0.1,51651.07,38237.91,Credit Card,Pending
ORD01184,2025-09-20,Sneha,Electronics,West,Store,2,14412.04,0.15,24500.47,17959.08,Debit Card,Returned
ORD01185,2025-03-19,Rohan,Electronics,West,Mobile App,6,1964.69,0.2,9430.51,6148.15,Cash,Completed
ORD01186,2025-11-16,Rahul,Office Supplies,South,Mobile App,7,618.96,0.05,4116.08,2661.93,Cash,Returned
ORD01187,2025-12-01,Rahul,Furniture,South,Online,4,19282.71,0.2,61704.67,51067.21,,Pending
ORD01188,2025-02-21,Neha,Electronics,East,Store,1,13405.54,0.0,13405.54,10507.78,UPI,Pending
ORD01189,2025-04-14,Sneha,Office Supplies,North,Online,5,4207.73,0.1,18934.78,11737.55,Debit Card,Completed
ORD01190,2025-07-12,Ananya,Accessories,West,Online,1,11182.22,0.05,10623.11,7055.07,UPI,Returned
ORD01191,2025-10-30,Priya,Furniture,South,Online,2,2457.37,0.05,4669.0,3277.69,Debit Card,Cancelled
ORD01192,2025-06-12,Neha,Accessories,East,Mobile App,7,4895.88,0.0,34271.16,27072.07,Credit Card,Returned
ORD01193,2025-01-09,Priya,Office Supplies,East,Store,1,9593.72,0.15,8154.66,5464.38,Credit Card,Returned
ORD01194,2025-11-30,Rohan,Accessories,North,Store,5,5849.57,0.0,29247.85,21793.44,Cash,Completed
ORD01195,2025-03-14,Rahul,Furniture,West,Online,4,4557.36,0.0,18229.44,10725.92,Credit Card,Pending
ORD01196,2025-12-05,Rohan,Furniture,South,Mobile App,5,9386.85,0.15,39894.11,31794.62,UPI,Pending
ORD01197,2025-07-06,Vikram,Accessories,East,Store,2,19695.94,0.0,39391.88,27545.43,Net Banking,Cancelled
ORD01198,2025-01-15,Rahul,Accessories,North,Mobile App,1,8389.81,0.15,7131.34,3995.45,Debit Card,Pending
ORD01199,2025-03-22,Priya,Electronics,West,Store,2,521.22,0.05,990.32,572.05,Debit Card,Returned
ORD01200,2025-03-10,Vikram,Furniture,East,Mobile App,1,7889.06,0.15,6705.7,5497.77,Net Banking,Cancelled
ORD00460,2025-01-07,Aarav,Office Supplies,West,Store,4,16445.37,0.0,65781.48,45416.7,Credit Card,Cancelled
ORD00458,2025-02-26,Rahul,Furniture,North,Online,2,13151.53,0.0,26303.06,14812.13,Credit Card,Returned
ORD01023,2025-05-02,Aarav,Electronics,South,Online,4,2435.97,0.0,9743.88,6023.06,Credit Card,Completed
ORD00142,2025-04-21,Priya,Office Supplies,South,Store,3,13787.79,0.2,33090.7,23439.18,Credit Card,Completed
ORD00669,2025-01-28,Ananya,Accessories,North,Store,4,4701.06,0.15,15983.6,10038.77,Credit Card,Returned
ORD01012,2025-01-18,Priya,Office Supplies,South,Mobile App,3,22348.28,0.1,60340.36,47205.21,Net Banking,Returned
ORD00152,2025-03-27,Neha,Home Appliances,West,Store,8,8885.94,0.0,71087.52,54598.37,Credit Card,Completed
ORD00831,2025-12-07,Priya,Office Supplies,West,Mobile App,1,15032.18,0.1,13528.96,9479.92,UPI,Returned
ORD00751,2025-05-30,Rahul,Electronics,South,Mobile App,6,24261.24,0.2,116453.95,84537.65,Net Banking,Completed
ORD00047,2025-03-12,Priya,Accessories,West,Store,3,5896.85,0.05,16806.02,12804.94,Net Banking,Returned
ORD01133,2025-06-22,Vikram,Electronics,West,Online,5,10649.87,0.0,53249.35,32225.39,UPI,Cancelled
ORD00129,2025-09-14,Neha,Electronics,South,Online,3,23949.4,0.15,61070.97,35485.32,UPI,Returned
ORD00035,2025-06-06,Vikram,Electronics,East,Store,4,5689.65,0.05,21620.67,14475.9,Net Banking,Returned
ORD00281,2025-02-23,Aarav,Furniture,East,Online,4,13315.89,0.05,50600.38,34203.06,Credit Card,Pending
ORD00595,2025-05-14,Neha,Office Supplies,South,Store,6,4734.74,0.2,22726.75,17320.97,Debit Card,Pending
